"[36]","1066772","[232, 2849]","REMEMBERING IS THE DUTY OF THOSE WHO LIVE IN EXCEPTIONAL TIMES","152.0","229.0","26.0","","","","1","9781938398780","","c25cb00c9e89612584dd6291ea924da8","full/b/d/9/bd936ca76ea1ec9a1c2c55bf1de60d288eede6b2.jpg","https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/9383/9781938398780.jpg","","","1938398785","9781938398780","en","2017-05-15 00:00:00","","4.83","6","Forbidden Science 3 : On the Trail of Hidden Truths, The Journals of Jacques Vallee 1980-1989","/Forbidden-Science-3-Jacques-Vallee/9781938398780","680.0"
"[37]","","[12, 43, 150, 3265, 154, 3269, 211, 3326, 2663, 2804, 2883, 2973, 2927, 3019, 3027, 3045, 3049, 3066, 3068, 3082, 3086]","What better home for your notes, thoughts, plans and doodles than this journal? Wondering how to start journaling? Buy this book, pick up a pen or pencil and start your personal journey","152.4","228.6","5.84","","","","1","9781792080616","","2b8ca50769c412e28f4e720647ab3f5f","full/6/6/a/66a1d17825d6f3d3d6bdcf5728e84a94ffd455f0.jpg","https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/7920/9781792080616.jpg","Independently Published","","1792080611","9781792080616","en","2018-12-21 00:00:00","","","","Notebook : Tip Jar Elegant Composition Book for Applying for Restaurant Jobs","/Notebook-Molly-Elodie-Rose/9781792080616","158.76"
"[38]","722683","[2848]","As a child, Autumn Williams saw two hair-covered creatures standing in the woods behind her home in Washington State. She has spent her entire adult life seeking to understand why those non-human eyes held such an expression of human-like intelligence. What is the nature of a Sasquatch? Is it human? Animal? Or something in-between? How does Bigfoot live? How does it interact with others of its kind? And how would it interact with us? What would we learn about these creatures, if we stopped pursuing them... and they no longer avoided us? One man would finally offer answers to those questions. He is more than a witness. He is the friend of a wild man... and he calls him Enoch.","152.0","229.0","15.0","","","","1","9781451549928","","f77c11e270eaf233dea54080681cf787","full/e/c/d/ecd8d697789f84e5441e6643da2fc67115c4d723.jpg","https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4515/9781451549928.jpg","","","145154992X","9781451549928","en","2010-05-17 00:00:00","","4.35","212","Enoch : A Bigfoot Story","/Enoch-Autumn-Williams/9781451549928","367.0"
"[40]","598325","[3129, 759, 770, 1602, 2848, 2850]","""In an account chock full of real-world examples reinforced by experimental research, Hood's marvelous book is an important contribution to the psychological literature that is revealing the actuality of our very irrational human nature."" -- Science","136.0","203.0","20.0","","","","1","9780061452659","Illustrations; Figures; Halftones, black and white","1be6cbefb7623cae85c22c8bd900090b","full/2/d/6/2d6c82d700e2bd08191be9c9d80f05afbd706f20.jpg","https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/0614/9780061452659.jpg","HarperCollins Publishers","","61452653","9780061452659","en","2010-06-29 00:00:00","","3.76","1140","The Science of Superstition : How the Developing Brain Creates Supernatural Beliefs","/Science-Superstition-Bruce-M-Hood/9780061452659","245.0"
"[41]","83669","[2944, 2945, 2953]","From the creator of RoxyCraft.com, a collection of adorable crocheted creatures.  This colorful guide presents twenty-one sweet and simple-to-make yarn creatures for crafters young and old. Each animal is assembled using several basic crochet stitches?stitches even beginners can easily master?and the results, from a winsome little lamb to a wide-eyed lemur, make for delightful yarn friends.","213.0","269.0","8.0","","","","1","9781557885302","Illustrations, color","31d8ed4a89d738a2d07fa4a2d93b3f0c","full/4/1/9/41954386d69da755aed78c157067bd0f8c702d1e.jpg","https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5578/9781557885302.jpg","H.P.Books,U.S.","","1557885303","9781557885302","en","2011-07-25 00:00:00","","3.9","168","Tiny Yarn Animals : Amigurumi Friends to Make and Enjoy","/Tiny-Yarn-Animals-Tamie-Snow/9781557885302","272.0"
"[42, 43]","525873","[2848]","As Alive, So Dead is a collection of memoirs by a woman with a unique ability: she can see and talk to ghosts. Because of this, she is able to write a book that shows the human side of the paranormal-stories about ghosts told from the perspectives of the ghosts themselves. Recounting the stories of those who have died in a variety of ways, As Alive, So Dead looks at death through the eyes of the victims of murder, suicide, and accident, as well as glimpses into the afterlife of Native Americans, patients kept alive on life-support, and even animals. Far from the sensationalized tales of most ghost lore, As Alive, So Dead presents real stories of troubled people-both the living and the dead-not simply the terror of sinister manifestations. As Alive, So Dead is a lesson on death and the immortality of the spirit that only someone who can actually speak with the deceased could teach. Originally published in 2000 with a limited run, As Alive, So Dead sold out immediately and had been out of print ever since. Over the next decade, Mary Ann Winkowski inspired and served as a consultant to TV's Ghost Whisperer, which starred Jennifer Love Hewitt and ran on CBS for five seasons. She also published four additional books, including When Ghosts Speak; Beyond Delicious: The Ghost Whisperer's Cookbook; and two works of fiction based on her experiences. Despite this, the one thing she has been repeatedly asked by fans and clients over the years is where they can get a copy of her first memoir: As Alive, So Dead. Finally back in print, these requests can now be filled. The second edition of As Alive, So Dead has been reformatted for better readability and includes the last names of Mary Ann and her ghostwriter, David Powers, who previously left their last names off the book and published it simply as Mary Ann and David Christopher.","140.0","216.0","10.0","","2nd ed.","","1","9781929309108","","eeda8fb1d3f233f1cc277451be72c996","full/4/3/6/4360f44e5119e4e6158e8c5e040825dbd75a3cd6.jpg","https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/9293/9781929309108.jpg","","","1929309104","9781929309108","en","2011-11-08 00:00:00","","4.22","27","As Alive, So Dead : Investigating the Paranormal","/Alive-So-Dead-David-Powers/9781929309108","218.0"
"[44]","","[3082, 2452]","When learning new snowboard tricks, it is helpful to take notes. Use this book to help yourself remember exactly how you performed each trick. ------------------ This is a 6"" x 9"" paperback notebook. At the top of each note taking page, there is a line labeled ""Trick"" for you to write down the name of the trick that you are taking notes on. Beneath the Trick line, there are lines for you to write down notes. ------------------ You can take notes for up to 100 tricks with this book. ------------------ The paper in this book is thicker than most notebook paper.","152.0","229.0","6.0","","","","1","9781535407175","","3dcb343fae1ed57da78c676ac1389e4e","full/b/c/c/bcc568bfb9bf35405ce523ee59478c7cc06338d1.jpg","https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5354/9781535407175.jpg","","","1535407174","9781535407175","en","2016-07-21 00:00:00","","","","Snowboard Trick Notebook","/Snowboard-Trick-Notebook-Richard-B-Foster/9781535407175","150.0"
"[45, 46]","643260","[234, 350, 2624, 2848]","The faces were disfigured: all sores, terrible teeth and mouths, and they were all biting, like biting towards me. It was like a vision from hell, worse than anything you could ever dream about, and the stench coming from them was terrible. They just rose up out of the ground, staring at me, trying to attack me - but they couldn't because they had no bodies that I could see. Just the heads. I'll never forget them. I thought I was going to die at that moment. I was calling out to my wife and Jim and Margaret. The heads were shrieking. It was as if they were waiting for Sherrin to kill me. Like I was some sort of offering that he was making to them."" from Mr Gant and the Neighbour from Hell","135.0","216.0","31.75","","","","1","9780717140039","","80614e0e13da3791cc668d7687527d5e","full/5/1/7/51709b55a90bae1ac45e57d8c755e3e604bfadac.jpg","https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/7171/9780717140039.jpg","Gill Books","","717140032","9780717140039","en","2006-10-15 00:00:00","","3.6","28","The Dark Sacrament : Exorcism in Ireland","/Dark-Sacrament-David-M-Kiely/9780717140039","512.0"
"[47]","","[3084]","WITH THIS Trivia Crossword, Word Search and Sudoku ACTIVITY PUZZLE BOOK, YOU CAN MAKE YOUR New York Rangers LOVER LIGHT UP WITH DELIGHT! This edition contains the New York Rangers Greatest Players! The Unofficial New York Rangers Edition is no way affiliated with the New York Rangers . It is created by New York Rangers fans for New York Rangers fans. If you're looking for a gift that your New York Rangers Lovers will actually use and enjoy for years to come, then check out the New York Rangers Trivia Crossword, Word Search and Sudoku Activity Puzzle Book! Customized Trivia Crossword, Word Search and Sudoku activity puzzle books speak to their recipients on a more personal level, making them feel special. Plus, Trivia Crossword, Word Search and Sudoku activity puzzle books are universally functional gifts, for both kids and adults. It is proven that Trivia Crossword, Word Search and Sudoku puzzles are a great way to reduce stress and increase self-esteem all while keeping your small motor skills active. This new Trivia Crossword, Word Search and Sudoku activity puzzle book will delight both existing fans and new puzzle enthusiasts as they discover this timeless and unique collection of entertainment. These puzzles are designed to keep you challenged and engaged, so sharpen your pencils and get ready! The Journal of the American Medical Association (JAMA) finds that cognitive puzzles such as Trivia Crossword, Word Search and Sudoku puzzles ""can bolster the mind in the same way that physical exercise protects and strengthens the body."" THE ONLY AUTHORIZED SELLER OF THIS New York Rangers Trivia Crossword, Word Search and Sudoku ACTIVITY PUZZLE BOOK IS MEGA MEDIA DEPOT. MEGA MEDIA DEPOT DELIVERS THE HIGHEST QUALITY New York Rangers Trivia Crossword, Word Search and Sudoku ACTIVITY PUZZLE BOOKS. Our activity puzzle books are printed and shipped in the United States. MEGA MEDIA DEPOT Trivia Crossword, Word Search and Sudoku ACTIVITY PUZZLE BOOKS ARE 8 1/2 by 11 MAKING PUZZLE SOLVING EASY. REST ASSURED WITH OUR MONEY-BACK GUARANTEE. All Mega Media Depot products come with a 100% Customer Satisfaction Guarantee. IT'S BOUND TO BECOME A FAVORITE New York Rangers GIFT. So what are you waiting for? Click the Add-to-cart button and get your New York Rangers Trivia Crossword, Word Search and Sudoku Activity Puzzle Book while supplies last.","216.0","279.0","5.0","","","","1","9781542758901","","5dccd0d84d8de78ab8ac58da01636dc5","full/f/4/0/f40da920346d5390067d7125136c173cd650fa94.jpg","https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5427/9781542758901.jpg","","","1542758904","9781542758901","en","2017-01-26 00:00:00","","","","New York Rangers Trivia Crossword, WordSearch and Sudoku Activity Puzzle Book : Greatest Players Edition","/New-York-Rangers-Trivia-Crossword-WordSearch-Sudoku-Activity-Puzzle-Book-Mega-Media-Depot/9781542758901","254.0"
"[36]","640884","[242, 2849]","In CONFRONTATIONS, the second volume of a trilogy, Dr. Jacques Vallee personally investigates forty astonishing UFO cases from around the world. He finds it shocking that professional scientists have never seriously examined this material. This book is about the hopes, experiences, and the frustrations of a scientist who has gone into the field to investigate a bizarre, seductive, and often terrifying phenomenon reported by many witnesses as a contact with an alien form of intelligence.","152.0","229.0","15.0","","","","1","9781933665290","black & white illustrations","d88b5f5750c2945b62f40141be437a60","full/a/6/c/a6c22395cee8464e72ed0fb09405338ab009464f.jpg","https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/9336/9781933665290.jpg","","","1933665297","9781933665290","en","2008-01-30 00:00:00","","4.29","189","Confrontations : A Scientist's Search for Alien Contact","/Confrontations-Jacques-Vallee/9781933665290","389.0"
"[48, 49]","","[3019, 3084]","Concussions in hockey injure more than just the player. They injure our healthcare infrastructure, our insurance claims, our families, and the reputation and integrity of the sport itself. The need to find a way to reduce concussions has never been greater.","152.0","229.0","18.0","","","","3","9781525562020","","da02abcea1ba294d9a361d114bea0862","full/9/a/8/9a8ba9ae399bec9b78103daa2cbd499c67fe0d3f.jpg","https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5255/9781525562020.jpg","","","1525562029","9781525562020","en","2020-01-10 00:00:00","","","","On-ice CPN Plan Reduces the Trauma of Concussions","/On-ice-CPN-Plan-Reduces-Trauma-Concussions-Dan-Selin/9781525562020","490.0"
"[50]","132683","[669, 2851, 2452]","For over 20 years Reinhold Messner has been obsessed with the secret of the Yeti, the Himilayan creature of legend, who in the West became infamously known as the abominable snowman. Rather than fruitless speculation, Messner - the first person to climb Mount Everest without oxygen and the first to climb all 14 of the world's tallest peaks - provides his own first hand account. He begins by recouting his own terrifying run-ins with the Yeti - while hiking alone in remote parts of Nepal - and how they led to his determination to solve their mystery through seubsequent expeditions. This is an account of a quest, taking readers on hair-raising climbs through Nepal, Bhutan, Ladakh, Northern India, and even Tibet - where Messner was a fugitive from Chinese authorities.","156.0","234.0","12.0","","","","1","9780230768482","","baf07302e8fb6fda1cab523c4ec4396c","full/5/7/0/57081043e7bb6eb11d5a8cac8f818eb81cec8689.jpg","https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/2307/9780230768482.jpg","MACMILLAN","","230768482","9780230768482","en","2013-01-03 00:00:00","","3.47","230","My Quest for the Yeti : Confronting the Himalayas' Deepest Mystery","/My-Quest-for-Yeti-Reinhold-Messner/9780230768482","331.0"
"[51]","","[3084]","A Handy use at a desk or fit in your bag 12 month planner/diary which starts January 2020 going through to the end of December 2020 with lots of room to organize and plan your busy schedule or to journal your thoughts, life and activities","127.0","203.0","7.0","","","","1","9781080098590","","ea098330b578fde9bd780f960ca8369f","full/f/c/e/fcedc5d419bacaf6c233a7f35301729a5db716ef.jpg","https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/0800/9781080098590.jpg","","","1080098593","9781080098590","en","2019-07-12 00:00:00","","","","Ice Hockey : Diary Weekly Spreads January to December","/Ice-Hockey-Shayley-Stationery-Books/9781080098590","127.0"
"[31]","649632","[669, 2848]","This collection of over 250 of the most bloodcurdling and bone-chillingly fascinating and true monster stories is not recommended for reading just before bedtime. It will leave you constantly looking over your shoulder and wondering about the things that go bump and howl and screech in the night.","182.0","235.0","27.18","","","","1","9781578592203","100 Illustrations, unspecified","f12328bd82ed745fbf7fcfdce852cbdf","full/c/8/3/c83e5590c2d424975608914a0bbf6bd28bec6d9a.jpg","https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5785/9781578592203.jpg","","","1578592208","9781578592203","en","2010-10-21 00:00:00","","3.58","95","Real Monsters, Gruesome Critters And Beasts From The Dark Side","/Real-Monsters-Gruesome-Critters-Beasts-From-Dark-Side-Brad-Steiger/9781578592203","705.0"
"[52, 53]","","[333, 3013, 3083]","At age fifteen, Katie Wilder might be one of the greatest figure skaters in the world . . . but no one even knows she exists. When a childhood accident leaves her face so severely scarred that she wears a mask, Katie never leaves the Ice Castle, the rink owned by her father, a once-famous coach. Skating since she could walk, and without friends and distractions, every moment is dedicated to her passion⏤skating⏤under her father's guidance.","152.0","229.0","25.0","","","","3","9780983942597","","f1a2e7d5f6d41bf40002248c5381e389","full/0/7/8/0786aa85e33230def9ca844aa3bb739babd8ed62.jpg","https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/9839/9780983942597.jpg","","","983942595","9780983942597","en","2020-08-04 00:00:00","","","","The Girl Without a Face","/Girl-Without-Face-Randall-Hicks/9780983942597","703.0"
"[54]","","[2978, 2980]","Misery Bear is the saddest, loneliest, drunkest bear in the world. Nothing ever goes his way, he hates his life and he's always one swig of whisky away from oblivion.In Misery Bear's Guide to Love & Heartbreak, the furry critter shares his photos, stories, diary entries, poems, love letters, romantic recipes and doodles... All from the paw of a chronically depressed bear who just wants someone to love.","","","","","Digital original","","3","9781444738162","4/c throughout","d9f083c9c171c71b1df27f6dc2d66ba1","full/1/7/c/17cc2d39e4ae64a18d7ea84d27351a7b1cf48e90.jpg","https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4447/9781444738162.jpg","Hodder & Stoughton Ltd","","144473816X","9781444738162","en","2011-10-13 00:00:00","","","","Misery Bear's Guide to Love & Heartbreak","/Misery-Bears-Guide-Love-Heartbreak-Misery-Bear/9781444738162",""
"[55]","721714","[2842, 2848]","Other titles by Erick T. Rhetts: Skinwalker Ranch: In the Shadow of the Ridge, The Muledeer Chronicles, The Airfield, Hungry, Sophia, Revelations: End, and now, the recently released novel The Shadow Walkers.Erick T. Rhetts, admitted aficionado of the off-beat and unusual, is the author of numerous works in the genres of historical non-fiction and fiction. Published under multiple pseudonyms, he has been trusted to maintain and protect the anonymity and confidentiality of his subjects and resources. LOST ON SKINWALKER RANCH continues his efforts to bring to the reader topics and tales that are both controversial and polarizing...Riley-the only name by which he is identified-is a member of an elite security unit hired to monitor activity upon the notorious Skinwalker Ranch property in north-east Utah. Well-documented as a center of strange and unexplained activity, he is unwittingly targeted by an element of the paranormal entities which frequently show themselves in diverse forms there on the property and lured through a dimensional portal, which up until his incredible and personal experience, had only been witnessed from a distance. Erick T. Rhetts brings to the public for the first time ever the factual and substantiated tale of one man's journey to an alternate world of lingering life force and supernatural half-life.","152.0","229.0","7.0","","","","1","9781502511331","","04e47f87ef2e948411a1e050a7adf76f","full/4/e/c/4ec1609eda15e2ba2f8614aad6a1042d7546579d.jpg","https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5025/9781502511331.jpg","","","1502511339","9781502511331","en","2014-09-25 00:00:00","","4.25","8","Lost on Skinwalker Ranch : The True Story of a Property Guard and His Encounter with the Paranormal","/Lost-on-Skinwalker-Ranch-Erick-T-Rhetts/9781502511331","172.0"
"[56, 57]","","[3084]","In the beginning, the Boston Bruins were a rough tribe of Canadian tradesmen seeking their fortune with the first American team in the fledgling National Hockey League. When the Bruins played their first game in 1924, hockey was already a staple of the Boston sports scene. It was the prospect of attracting the capacity crowds that supported Boston's local club and college teams that lured Charles F. Adams to invest in the franchise. The Bruins were both an outgrowth of local tradition and a manifestation of the ambitions of the NHL. Their roster has included the likes of Eddie Shore, ""Dit"" Clapper, and the greatest player of all time, Bobby Orr. The photographs in The Bruins in Black and White: 1924-1966, the first of a two-volume illustrated history, document the success of Charles F. Adams's investment and the achievements of players who proudly wore the Bruins colors. Their passion, commitment, and love of the game are evident on every page.","171.0","248.0","25.0","","","","1","9780738534855","","df5638b849589fcf3622de22242a104d","full/b/c/0/bc025788a1b3c59e61d95d8adbd93815ab99c8ae.jpg","https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/7385/9780738534855.jpg","","","738534854","9780738534855","en","2003-12-09 00:00:00","","4.0","1","The Bruins in Black and White : 1924-1966","/Bruins-Black-White-Richard-Johnson/9780738534855","299.0"
"[58]","","[796, 3341, 807, 3352, 2770, 2772, 2789, 2818, 2985]","The Indoor Epidemic is an accessible, readable book that educators, parents, policymakers, and general readers can use to develop an in-depth understanding of the role the outdoors has played in our evolutionary and cultural history-and how it affects their own daily life. Readers will be astounded by the depth to which a sedentary, indoor lifestyle has negatively affected their ability to live a fulfilling life.","162.0","236.0","18.0","","","","3","9781475825909","","2f0cc5c8db68c93964590bad42a15dca","full/6/b/f/6bf25f9719bc909ed9165c0b9f58aca05163249c.jpg","https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4758/9781475825909.jpg","","","1475825900","9781475825909","en","2017-11-29 00:00:00","","2.92","14","The Indoor Epidemic : How Parents, Teachers, and Kids Can Start an Outdoor Revolution","/Indoor-Epidemic-Erik-Shonstrom/9781475825909","395.0"
"[59]","748513","[782, 2842, 2848]","In A World Beyond,  Arthur Ford gave Ruth Montgomery six predictions. Every one has come true! Now he returns with secret lore of the past and startling glimpses of the future.  Here is the extraordinary story of Creation and the fabulous lost worlds of Atlantis and Mu, the past lives of Winston Churchill, Franklin Roosevelt, Jackie Onassis, Richard Nixon, Elizabeth Taylor, Richard Burton, and other celebrities. The World Before forecasts things to come, among them: - A solution to the world's energy problem","130.0","199.0","19.0","","","","1","9780345470294","","c8f553f535007ed54fd168cd4e0999aa","full/7/0/a/70a40be924440541553d5400ea6b70f43fb9a875.jpg","https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/3454/9780345470294.jpg","","","034547029X","9780345470294","en","2003-09-05 00:00:00","","4.17","113","The World Before : Arthur Ford and the Spirit Guides Reveal Earth's Secret Past and Future!","/World-Before-Ruth-Montgomery/9780345470294","381.0"
"[61, 62]","","[1703, 1755, 1777, 1823, 1880, 2818]","This Handbook is a direct result of the American Society of Mechanical Engineers (ASME) initiative on Integrated/Sustainable Building Equipment and Systems (ISBES), with the objective of ?lling voids in the literature and motivating advances on integrated mechanical systems for sustainable buildings. The main focus of this Volume I is on integrated energy systems and is organized from the current state of knowledge in areas of energy equipment and building energy modeling tools, to emerging topics in a wide range of areas encompassing combined heat and power, building energy storage systems, and advanced control strategies for mechanical energy systems in buildings.","152.0","229.0","30.23","","","","3","9780791861271","","d9f083c9c171c71b1df27f6dc2d66ba1","full/2/b/4/2b41efd648c7b8e10e5a70f6e26b6e80eb117208.jpg","https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/7918/9780791861271.jpg","","","791861279","9780791861271","en","2017-06-30 00:00:00","","","","Handbook of Integrated and Sustainable Buildings Equipment and Systems : Volume I: Energy Systems","/Handbook-Integrated-Sustainable-Buildings-Equipment-Systems-Jorge-E-Gonzalez/9780791861271","889.04"
"[63]","786195","[292, 350, 2624, 357, 669, 2848]","Spine-tingling tales of supernatural encounters and hauntings.","130.0","203.0","10.16","","","","1","9780804841597","over 30 b&w photos and line art illus","f82a2e3ec5e09280cdf620287bf1d8aa","full/9/4/4/9446fb57a1843278608d68eebc660a4047d5cb98.jpg","https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/8048/9780804841597.jpg","","","804841594","9780804841597","en","2011-03-10 00:00:00","","2.83","42","Filipino Ghost Stories : Spine-Tingling Tales of Supernatural Encounters and Hauntings","/Filipino-Ghost-Stories-Alex-G-Paman/9780804841597","113.0"
"[64]","","[3084, 2452]","WANCEULEN EDITORIAL (WANCEULEN NOTEBOOK)","170.0","244.0","4.0","","","","1","9781981415182","Illustrations, black and white","ef1132cdfc319d622a2e740e1295e8b1","full/f/6/e/f6ed532f963bb80d1370f26237ba02b6c40419cc.jpg","https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/9814/9781981415182.jpg","","","1981415181","9781981415182","es","2017-12-04 00:00:00","","","","Cu nto Sabes De... Hockey Sobre Patines","/Cu-nto-Sabes-De-Hockey-Sobre-Patines-Wanceulen-Notebook/9781981415182","132.0"
"[65]","","[2818, 2893, 2895]","A journal with eight clear defined sections with headings that include 'Heirlooms' 'Special Instructions' and 'Family Secrets', and more, where you can write down what's important to you, what you wish would happen to the things that were special to you after you're gone. Makes a great unique writing prompt journal for writers, and a great gift journal for loved ones. Helpful Tips: An extraordinary new journal so you can have everything written down, so everyone knows who gets what. It brings relief to know that how you felt about special heirlooms and things that made a difference in your life can be passed down to future generations. And can reduce family squabbles and misunderstandings. All will know who gets what!","140.0","216.0","6.0","","","","1","9781720310143","","486c96f92b63b969989798a748331c36","full/6/9/6/6962b25e18145d4a125dae6d65d4fcdf82c83823.jpg","https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/7203/9781720310143.jpg","","","1720310149","9781720310143","en","2018-05-25 00:00:00","","","","Who Gets What : What To Do With My Stuff","/Who-Gets-What-Mary-Hirose/9781720310143","132.0"
"[66]","632577","[2848]","What is Ascension and self awareness? What are the Akashic Records? What is the Book of Truth? Who are the Council of Light? What is Light Language? Why am I here? What is my souls path? What am I supposed to be doing, my purpose? Why does this type of situation keep happening? Why do I feel so drawn to this particular person? We all find ourselves asking at least some of these questions lately, or at some point in our life, wishing and hoping for divine guidance to just help us in these confusing times. The good news is we are not alone and there is a plan and there are ways to get this. It is your souls plan that you came into this life and into soul incarnation with. Your Akashic Records have the blueprint to your souls plan, the Book of Truth is the gateway out of the illusion of the dream world weve been told is the real world, and Akashic Enlightenment is the key and gateway to both leading you to your highest true soul self and a life of joy, abundance, freedom, peace and love. Through your own Akashic Records and the Book of Truth via Akashic Enlightenment you will be shown the divine wisdom and knowledge of your past, present, and future lives, alignment with your true soul self and the true laws of the universe as created by Creator / Source / God / All That Is outside of any illusory realities created by you or society. You will be helped to better understand and become self aware of who you really are as your highest true soul self and how your soul is experiencing the Ascension, or self awareness unveiling, underway at this time. You will clear old energy and/or thought patterns, stepping out of fears, traumas, and anxieties on all levels helping you move along and follow your souls path of higher awareness. Ultimately, strengthening your soul alignment to be and maintain your highest true self as this is truly the greatest service you can do for yourself and thus for anyone or anything else. Focus on your own self alignment and change your world and life forever! Get started and dive deep into your inner spiritual journey back to your True Self now! (A recommended practice for A Course In Miracles students as a way of receiving personalized and in the moment lessons and guidance on your current situations and current growth areas beyond completing ACIM.)","152.0","229.0","8.0","","","","1","9781504396691","Illustrations, black and white","b24f8b34b847c27b37fda71d057f3d9b","full/9/e/b/9eb137515e29726ab78dc2c5e2489659c18c91e6.jpg","https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5043/9781504396691.jpg","","","1504396693","9781504396691","en","2018-05-25 00:00:00","","","","Akashic Enlightenment Akashic Records & Book of Truth for Divine Knowledge, Healing, & Ascension : A Tale and Gateway to the Cosmic Laws and Produciaries of Love and Light as Seen in the Great Elohim","/Akashic-Enlightenment-Akashic-Records-Book-Truth-for-Divine-Knowledge-Healing-Ascension-Sherry-Mosley-Msom-Csp/9781504396691","213.0"
"[67, 68]","","[226, 3015, 3080]","The 2018 Winter Olympics will be the stage for many compelling stories. Athletes like Ashley Wagner and Sven Kramer are windows into hidden social phenomena, from figure skating's eating disorders to the Dutch obsession with speed skating. Controversies like the Russian doping scandal, the NHL player ban, and the question of whether North Korea will compete or disrupt are creating human drama that affects thousands of athletes. Paralympic athlete Oksana Masters' story of overcoming great odds to challenge for Olympic gold will inspire listeners. Other competitors, like Lindsey Vonn and Lizzy Yarnold, are simply living legends in the sports of downhill skiing and skeleton. Get pumped up for what's shaping up to be the most dramatic winter games ever!","122.0","142.0","10.0","Unabridged","Unabridged","","4","9781520099989","","1c8698d01a127716185de2163b1b3cc0","full/f/f/2/ff215f781a44d2dee197e69b44351cfa51e8f1fa.jpg","https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5200/9781520099989.jpg","","","1520099983","9781520099989","en","2018-01-30 00:00:00","","3.66","18","9 Athletes to Watch in the 2018 Winter Olympics","/9-Athletes-Watch-2018-Winter-Olympics-Peter-Berkrot/9781520099989","45.0"
"[69]","","[1703, 2818]","Our chick calendar is a warm snuggle that you hang on your wall! Having a bad day? These twelve adorable, full-color photos of baby chick cuteness will have you feeling better right away. Monthly grid calendars indicate US national holidays. Ample space for writing down appointments and special occasions. 11x17"" when open.","216.0","280.0","2.0","","","","1","9781548930448","","7d1bb22370c4b46a1d6f85a4f062c4b0","full/6/e/1/6e1a5d991606b2ce467568f2474968838d406f67.jpg","https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5489/9781548930448.jpg","","","154893044X","9781548930448","en","2017-10-30 00:00:00","","","","Chicks 2018 Calendar","/Chicks-2018-Calendar-Wall-Publishing/9781548930448","112.0"
"[70]","799061","[1520, 1533, 1536, 1566, 1593, 1599, 1802, 2849]","An engrossing and revelatory first look at the search for alien life--on Earth and beyond","129.0","197.0","14.99","","Reprint","","1","9780143038498","1 Illustrations, unspecified","e7b3dfb55b3ecfe1d6417868c41fe4e0","full/d/4/c/d4ceb425d41566e024a78abad39746fb7e1e0021.jpg","https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1430/9780143038498.jpg","Penguin USA","","143038494","9780143038498","en","2007-04-02 00:00:00","","3.74","139","Life As We Do Not Know It : The NASA Search for (and synthesis of) Alien Life","/Life-We-Do-Not-Know-It-Peter-Ward/9780143038498","217.0"
"[71]","","[226, 2804, 3084]","Every year, hundreds of thousands of young players take to the ice, dreaming of a career in hockey, yet, only a few make it to the big leagues.","127.0","203.0","13.0","","","","3","9781525539794","","a95e5a0a06fcb817d2d9907c50f0a720","full/0/c/3/0c303c6543d75fc6a4fadf32617ce106325abd85.jpg","https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5255/9781525539794.jpg","","","1525539795","9781525539794","en","2019-02-28 00:00:00","","","","More Than a Game : What Minor, Junior, and University Hockey Taught Me About Life","/More-Than-Game-Nathan-Chiarlitti/9781525539794","286.0"
